Date,Open,High,Low,Close,Shares Traded,Turnover (? Cr)
########,20127.95,20167.65,20043.45,20103.1,2.75E+08,21902.65
########,20156.45,20222.45,20129.7,20192.35,4.38E+08,42681.35
########,20155.95,20195.35,20115.7,20133.3,2.65E+08,21135.95
########,19980.75,20050.65,19878.85,19901.4,3.78E+08,37351.58
########,19840.55,19848.75,19709.95,19742.35,2.75E+08,26711.83
########,19744.85,19798.65,19657.5,19674.25,2.46E+08,24137.57
########,19678.2,19734.15,19601.55,19674.55,1.88E+08,20194.48
########,19682.8,19699.35,19637.45,19664.7,2.05E+08,18118.19
########,19637.05,19730.7,19554,19716.45,2.04E+08,19659.17
########,19761.8,19766.65,19492.1,19523.55,3.53E+08,30069.78
########,19581.2,19726.25,19551.05,19638.3,2.44E+08,20978.72
########,19622.4,19623.2,19479.65,19528.75,2.22E+08,21459.58
########,19446.3,19457.8,19333.6,19436.1,2.77E+08,26017.47
########,19521.85,19576.95,19487.3,19545.75,2.35E+08,22019.04
########,19621.2,19675.75,19589.4,19653.5,1.59E+08,16096.52
########,19539.45,19588.95,19480.5,19512.35,1.65E+08,15499.67
########,19565.6,19717.8,19565.45,19689.85,2.17E+08,18735.62
########,19767,19839.2,19756.95,19811.35,2.14E+08,19900.99
########,19822.7,19843.3,19772.65,19794,2.18E+08,20999.94
########,19654.55,19805.4,19635.3,19751.05,2.55E+08,24363.02
########,19737.25,19781.3,19691.85,19731.75,1.81E+08,14746.01
########,19843.2,19849.75,19775.65,19811.5,1.86E+08,16839.87
########,19820.45,19840.95,19659.95,19671.1,1.99E+08,18581.64
########,19545.2,19681.8,19512.35,19624.7,2.30E+08,23582.01
########,19542.15,19593.8,19518.7,19542.65,1.98E+08,17944.31
########,19521.6,19556.85,19257.85,19281.75,1.76E+08,16212.9
########,19286.45,19347.3,19074.15,19122.15,2.25E+08,19818.32
########,19027.25,19041.7,18837.85,18857.25,3.00E+08,28939.64
########,18928.75,19076.15,18926.65,19047.25,2.05E+08,19947.48
########,19053.4,19158.5,18940,19140.9,1.80E+08,17095.73
########,19232.95,19233.7,19056.45,19079.6,2.06E+08,19397.36
########,19064.05,19096.05,18973.7,18989.15,1.94E+08,18452.51
########,19120,19175.25,19064.15,19133.25,2.46E+08,19771.49
########,19241,19276.25,19210.9,19230.6,1.90E+08,17304.87
########,19345.85,19423,19309.7,19411.75,1.81E+08,16296.56
########,19404.05,19423.5,19329.1,19406.7,1.99E+08,18288.06
########,19449.6,19464.4,19401.5,19443.5,1.95E+08,17060.45
########,19457.4,19463.9,19378.35,19395.3,2.08E+08,19087.29
########,19351.85,19451.3,19329.45,19425.35,1.52E+08,12916.21
########,19547.25,19547.25,19510.25,19525.55,37311902,2482.27
########,19486.75,19494.4,19414.75,19443.55,1.89E+08,13527.22
########,19651.4,19693.2,19579.65,19675.45,2.91E+08,24957.24
########,19674.7,19875.25,19627,19765.2,2.83E+08,26041.45
########,19674.75,19806,19667.45,19731.8,2.37E+08,21681.28
########,19731.15,19756.45,19670.5,19694,1.74E+08,16737.05
########,19770.9,19829.1,19754.05,19783.4,1.95E+08,17947.2
########,19784,19825.55,19703.85,19811.85,1.84E+08,17405.48
########,19828.45,19875.15,19786.75,19802,1.70E+08,15906.94
########,19809.6,19832.85,19768.85,19794.7,1.46E+08,14389.29
########,19844.65,19916.85,19800,19889.7,2.30E+08,23043.25
########,19976.55,20104.65,19956.3,20096.6,2.36E+08,22367.64
########,20108.5,20158.7,20015.85,20133.15,4.87E+08,48877.95
########,20194.1,20291.55,20183.7,20267.9,2.66E+08,22461.53
########,20601.95,20702.65,20507.75,20686.8,3.81E+08,33917.52
########,20808.9,20864.05,20711.15,20855.1,4.21E+08,41763.52
########,20950.75,20961.95,20852.15,20937.7,3.59E+08,35654.76
########,20932.4,20941.25,20850.8,20901.15,2.75E+08,24862.43
########,20934.1,21006.1,20862.7,20969.4,2.92E+08,27449.96
########,20965.3,21026.1,20923.7,20997.1,2.13E+08,21150.17
########,21018.55,21037.9,20867.15,20906.4,2.45E+08,25404.64
########,20929.75,20950,20769.5,20926.35,2.60E+08,25918.44
########,21110.4,21210.9,21074.45,21182.7,3.34E+08,32593.42
########,21287.45,21492.3,21235.3,21456.65,5.09E+08,50114.46
########,21434.8,21482.8,21365.35,21418.65,2.50E+08,23615.28
########,21477.65,21505.05,21337.75,21453.1,2.50E+08,23750.61
########,21543.5,21593,21087.35,21150.15,3.64E+08,30993.12
########,21033.95,21288.35,20976.8,21255.05,2.78E+08,26001.02
########,21295.85,21390.5,21232.45,21349.4,2.85E+08,27709.29
########,21365.2,21477.15,21329.45,21441.35,2.19E+08,20081.33
########,21497.65,21675.75,21495.8,21654.75,2.57E+08,23059.25
########,21715,21801.45,21678,21778.7,3.93E+08,35031
########,21737.65,21770.3,21676.9,21731.4,2.71E+08,23697.88
1-Jan-24,21727.75,21834.35,21680.85,21741.9,1.54E+08,14184.09
2-Jan-24,21751.35,21755.6,21555.65,21665.8,2.64E+08,25316.13
3-Jan-24,21661.1,21677,21500.35,21517.35,3.12E+08,32329.23
4-Jan-24,21605.8,21685.65,21564.55,21658.6,3.39E+08,30868.15
5-Jan-24,21705.75,21749.6,21629.2,21710.8,3.09E+08,26554.49
8-Jan-24,21747.6,21763.95,21492.9,21513,2.31E+08,21140.94
9-Jan-24,21653.6,21724.45,21517.85,21544.85,2.29E+08,24055.74
10-Jan-24,21529.3,21641.85,21448.65,21618.7,2.17E+08,20958.96
11-Jan-24,21688,21726.5,21593.75,21647.2,2.12E+08,23492.12
12-Jan-24,21773.55,21928.25,21715.15,21894.55,2.95E+08,30565.5
15-Jan-24,22053.15,22115.55,21963.55,22097.45,3.46E+08,29523.15
16-Jan-24,22080.5,22124.15,21969.8,22032.3,2.92E+08,24435.94
17-Jan-24,21647.25,21851.5,21550.45,21571.95,4.56E+08,47533.44
18-Jan-24,21414.2,21539.4,21285.55,21462.25,3.87E+08,39718.84
19-Jan-24,21615.2,21670.6,21575,21622.4,3.43E+08,34429.24
20-Jan-24,21706.15,21720.3,21541.8,21571.8,1.62E+08,13917.46
23-Jan-24,21716.7,21750.25,21192.6,21238.8,4.50E+08,48813.68
24-Jan-24,21185.25,21482.35,21137.2,21453.95,4.07E+08,41718.64
25-Jan-24,21454.6,21459,21247.05,21352.6,4.18E+08,40088.5
29-Jan-24,21433.1,21763.25,21429.6,21737.6,3.77E+08,34516.42
30-Jan-24,21775.75,21813.05,21501.8,21522.1,3.75E+08,32916.3
31-Jan-24,21487.25,21741.35,21448.85,21725.7,4.11E+08,41587.85
########,21780.65,21832.95,21658.75,21697.45,3.33E+08,34042.15
########,21812.75,22126.8,21805.55,21853.8,4.43E+08,38395.9
########,21921.05,21964.3,21726.95,21771.7,4.41E+08,33807.94
########,21825.2,21951.4,21737.55,21929.4,3.71E+08,32910.82
########,22045.05,22053.3,21860.15,21930.5,3.46E+08,30088.76
########,22009.65,22011.05,21665.3,21717.95,4.91E+08,41082.02
########,21727,21804.45,21629.9,21782.5,3.49E+08,31176.16
########,21800.8,21831.7,21574.75,21616.05,2.87E+08,23921.14
########,21664.3,21766.8,21543.35,21743.25,3.66E+08,29896.62
########,21578.15,21870.85,21530.2,21840.05,3.59E+08,32535
########,21906.55,21953.85,21794.8,21910.75,3.45E+08,29559.69
########,22020.3,22068.65,21968.95,22040.7,3.44E+08,30666.89
########,22103.45,22186.65,22021.05,22122.25,2.18E+08,21375.71
########,22099.2,22215.6,22045.85,22196.95,2.96E+08,26872.32
########,22248.85,22249.4,21997.95,22055.05,3.65E+08,29741.39
########,22081.55,22252.5,21875.25,22217.45,3.43E+08,33985.94
########,22290,22297.5,22186.1,22212.7,2.26E+08,24617.01
########,22169.2,22202.15,22075.15,22122.05,2.08E+08,20850.26
########,22090.2,22218.25,22085.65,22198.35,2.52E+08,24620.71
########,22214.1,22229.15,21915.85,21951.15,2.03E+08,20579.8
########,21935.2,22060.55,21860.65,21982.8,3.60E+08,40196.12
########,22048.3,22353.3,22047.75,22338.75,3.52E+08,29646.47
########,22406.95,22419.55,22367.05,22378.4,35763814,1918.77
########,22403.5,22440.9,22358.3,22405.6,2.99E+08,23771.71
########,22371.25,22416.9,22269.15,22356.3,2.96E+08,29165.37
########,22327.5,22497.2,22224.35,22474.05,3.12E+08,31029.01
########,22505.3,22525.65,22430,22493.55,3.80E+08,33558.46
########,22517.5,22526.6,22307.25,22332.65,2.78E+08,27222.37
########,22334.45,22452.55,22256,22335.7,2.99E+08,29781.12
########,22432.2,22446.75,21905.65,21997.7,4.93E+08,40109.23
########,21982.55,22204.6,21917.5,22146.65,4.27E+08,37348.3
########,22064.85,22120.9,21931.7,22023.35,6.61E+08,60260.88
########,21990.1,22123.7,21916.55,22055.7,3.56E+08,23015.51
########,21946.45,21978.3,21793.1,21817.45,3.44E+08,30291.6
########,21843.9,21930.9,21710.2,21839.1,3.12E+08,28939.85
########,21989.9,22080.95,21941.3,22011.95,3.53E+08,31258.4
########,21932.2,22180.7,21883.3,22096.75,3.89E+08,39023.19
########,21947.9,22073.2,21947.55,22004.7,3.28E+08,33382.08
########,22053.95,22193.6,22052.85,22123.65,4.09E+08,38830.73
########,22163.6,22516,22163.6,22326.9,4.07E+08,45656.57
1-Apr-24,22455,22529.95,22427.75,22462,2.44E+08,21420.69
2-Apr-24,22458.8,22497.6,22388.15,22453.3,2.90E+08,27940.93
3-Apr-24,22385.7,22521.1,22346.5,22434.65,3.10E+08,30793.28
4-Apr-24,22592.1,22619,22303.8,22514.65,4.01E+08,40705.56
5-Apr-24,22486.4,22537.6,22427.6,22513.7,2.42E+08,24797.82
8-Apr-24,22578.35,22697.3,22550.35,22666.3,2.28E+08,22480.2
9-Apr-24,22765.1,22768.4,22612.25,22642.75,2.32E+08,21651.69
10-Apr-24,22720.25,22775.7,22673.7,22753.8,2.77E+08,25355.05
12-Apr-24,22677.4,22726.45,22503.75,22519.4,3.57E+08,36456.91
15-Apr-24,22339.05,22427.45,22259.55,22272.5,3.55E+08,29474.59
16-Apr-24,22125.3,22213.75,22079.45,22147.9,3.17E+08,28661.04
18-Apr-24,22212.35,22326.5,21961.7,21995.85,4.57E+08,43314.67
19-Apr-24,21861.5,22179.55,21777.65,22147,3.63E+08,36073.63
22-Apr-24,22336.9,22375.65,22198.15,22336.4,2.79E+08,26841.2
23-Apr-24,22447.05,22447.55,22349.45,22368,2.32E+08,25651.64
24-Apr-24,22421.55,22476.45,22384,22402.4,2.36E+08,21925.6
25-Apr-24,22316.9,22625.95,22305.25,22570.35,4.75E+08,53803.8
26-Apr-24,22620.4,22620.4,22385.55,22419.95,3.30E+08,36984.89
29-Apr-24,22475.55,22655.8,22441.9,22643.4,2.92E+08,32431.45
30-Apr-24,22679.65,22783.35,22568.4,22604.85,3.62E+08,38741.7
########,22567.85,22710.5,22567.85,22648.2,4.46E+08,43133.31
########,22766.35,22794.7,22348.05,22475.85,4.38E+08,44432.55
########,22561.6,22588.8,22409.45,22442.7,3.20E+08,33417.53
########,22489.75,22499.05,22232.05,22302.5,2.98E+08,31512.26
########,22231.2,22368.65,22185.2,22302.5,2.77E+08,29717.33
########,22224.8,22307.75,21932.4,21957.5,3.31E+08,37870.88
########,21990.95,22131.3,21950.3,22055.2,2.66E+08,28717.71
########,22027.95,22131.65,21821.05,22104.05,2.78E+08,29036.08
########,22112.9,22270.05,22081.25,22217.85,2.30E+08,23741.66
########,22255.6,22297.55,22151.75,22200.55,2.32E+08,23815.79
########,22319.2,22432.25,22054.55,22403.85,3.69E+08,38836.11
########,22415.25,22502.15,22345.65,22466.1,2.43E+08,27388.67
########,22512.85,22520.25,22470.05,22502,19064566,1572.77
########,22404.55,22591.1,22404.55,22529.05,3.48E+08,30782.35
########,22576.6,22629.5,22483.15,22597.8,2.90E+08,28556.14
########,22614.1,22993.6,22577.45,22967.65,3.70E+08,39157.65
########,22930.75,23026.4,22908,22957.1,2.62E+08,27966.99
########,23038.95,23110.8,22871.2,22932.45,2.60E+08,27204.54
########,22977.15,22998.55,22858.5,22888.15,2.18E+08,23054.65
########,22762.75,22825.5,22685.45,22704.7,2.70E+08,27549.09
